Avatar4321	Anthony Weiner	per	pos-towards	1.1177777777777784	And Weiner highlighted why he should go into early retirement.	2010-08-12T10:07:00
CT9	who	per	pos-towards	1.040000000000001	it's amazing how the people who are dedicated to the left can't see their own racism but accuse others and stick to it when absolutely no evidence is present	2011-10-07T22:21:00
CT9	person	per	pos-towards	1.358888888888889	We support a black person, we must be racist supporting a token character to eliminate some image.	2011-10-07T22:21:00
CT9	character	per	pos-towards	1.358888888888889	We support a black person, we must be racist supporting a token character to eliminate some image.	2011-10-07T22:21:00
CT9	Steve Jobs	per	pos-towards	1.187777777777777	I'll give you fair warning though, you say it I'm gonna smack the shit outta you.	2011-10-07T22:21:00
CT9	people	per	pos-towards	1.7011111111111106	I highly doubt you understand why they don't people certain people on the frontline	2011-10-07T22:32:00
CT9	Lakhota	per	pos-towards	0.6666666666666661	Lakohta and Cain are just proving what I said, the first was a dumbass and promptly dropped in the warzone.	2011-10-07T22:32:00
CT9	people	per	pos-towards	1.0011111111111113	I hate to speak that disrespectfully, but when people refuse to acknowledge certain things no matter how great your contribution is, I can no longer speak around the truth.	2011-10-07T22:32:00
CT9	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	0.5966666666666676	Cain has gone on to be successfully and shown his intelligence which is why he was kept stateside.	2011-10-07T22:32:00
CT9	Steve Jobs	per	pos-towards	0.8066666666666666	He was what you would call a greater asset.	2011-10-07T22:32:00
CT9	Ron Paul	per	pos-towards	1.358888888888889	I support Herman Cain, I support Ron Paul	2011-10-07T22:45:00
CT9	founders	per	pos-towards	1.2811111111111115	You know, I'm beginning to think the founders had it right when they created the electoral college and an appointed Senate to keep hilly billy cousin fuckers like you out of politics.	2011-10-07T22:45:00
CT9	they	per	pos-towards	1.2811111111111115	You know, I'm beginning to think the founders had it right when they created the electoral college and an appointed Senate to keep hilly billy cousin fuckers like you out of politics.	2011-10-07T22:45:00
CT9	Steve Jobs	per	pos-towards	0.8144444444444447	Seriously, I couldn't insult you enough for the stupidity you displayed in that post.	2011-10-07T22:45:00
CT9	Steve Jobs	per	pos-towards	1.358888888888889	Funny how that disqualifies you from being a racist, but us supporting Cain is just some plan we hatched to make us not look like the racist.	2011-10-07T23:01:00
CT9	Percy Julian	per	pos-towards	1.358888888888889	Funny how that disqualifies you from being a racist, but us supporting Cain is just some plan we hatched to make us not look like the racist.	2011-10-07T23:01:00
CT9	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.358888888888889	Funny how that disqualifies you from being a racist, but us supporting Cain is just some plan we hatched to make us not look like the racist.	2011-10-07T23:01:00
CT9	Barak Obama	per	pos-towards	1.1566666666666672	Seriously, some of you need to go out and live and realize that voting for Obama does not, not make you a racist.	2011-10-07T23:01:00
CT9	Steve Jobs	per	pos-towards	1.358888888888889	I'm not saying you are but supporting him isn't proof you aren't.	2011-10-07T23:01:00
CT9	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	2.1833333333333336	Says the racist asshole who claims he isn't a racist...	2011-10-07T23:03:00
CT9	people	per	pos-towards	1.8488888888888884	I know its hilarious, all troops should think the same way like all black people should	2011-10-07T23:04:00
CT9	where	fac	pos-towards	1.094444444444444	Some guy said he saw this interview on a tv some station where this one guy asked Herman Cain why he didn't march.	2011-10-08T00:07:00
CT9	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.094444444444444	Some guy said he saw this interview on a tv some station where this one guy asked Herman Cain why he didn't march.	2011-10-08T00:07:00
CT9	god	per	pos-towards	1.5922222222222224	Well I don't care if it makes you guys mad, but God blessed me and Herman Cain.	2011-10-08T00:38:00
CT9	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.094444444444444	You guys don't know anything about the man to say so.	2011-10-08T01:02:00
zonly1	United States	gpe	neg-towards	-1.5266666666666668	Right and I'm sure US stole California, Arizona, New Mexico, Nevada, Texas, and on and on and on....from mexico.	2011-10-07T22:11:00
zonly1	Nevada	gpe	neg-towards	-1.5266666666666668	Right and I'm sure US stole California, Arizona, New Mexico, Nevada, Texas, and on and on and on....from mexico.	2011-10-07T22:11:00
zonly1	mexico	gpe	neg-towards	-1.5266666666666668	Right and I'm sure US stole California, Arizona, New Mexico, Nevada, Texas, and on and on and on....from mexico.	2011-10-07T22:11:00
zonly1	Gov't	per	neg-towards	-1.503333333333333	Gov't doesn't create demand with our money.	2011-10-08T00:55:00
zonly1	toilet	fac	neg-towards	-0.40666666666666673	What cnts is your continue attach on someone you eventually believe in, like your current potus, who is clueless w/o a cause.....I mean you should have a little commonsense to come to that conclusion otherwise plunge head in toilet and pull the lever.	2011-10-08T01:50:00
zonly1	Steve Jobs	per	pos-towards	1.304444444444444	and why is this important to you if it were true	2011-10-07T21:49:00
zonly1	California	gpe	pos-towards	1.0166666666666666	Right and I'm sure US stole California, Arizona, New Mexico, Nevada, Texas, and on and on and on....from mexico.	2011-10-07T22:11:00
zonly1	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	0.9155555555555566	Were is obumers job bill he keeps campaigning about and continues to lie about his green energy program while at the same time the taxpayer is footing the freaking bill and you are walking the yellow brick road of idiocy.	2011-10-08T00:55:00
zonly1	taxpayer	per	pos-towards	1.2655555555555544	Were is obumers job bill he keeps campaigning about and continues to lie about his green energy program while at the same time the taxpayer is footing the freaking bill and you are walking the yellow brick road of idiocy.	2011-10-08T00:55:00
zonly1	Steve Jobs	per	pos-towards	1.2655555555555544	Were is obumers job bill he keeps campaigning about and continues to lie about his green energy program while at the same time the taxpayer is footing the freaking bill and you are walking the yellow brick road of idiocy.	2011-10-08T00:55:00
zonly1	workers	per	pos-towards	1.094444444444444	Why isn't obumer telling Americans not to drive though those bridge(s) b/c he informally thought through osmosis his intelligence would would imprve by saying build this bridge now, pass it now, put taxpayer funded workers to work now.	2011-10-08T00:55:00
zonly1	Gov't	per	pos-towards	1.2811111111111115	Gov't doesn't create demand with our money.	2011-10-08T00:55:00
zonly1	Steve Jobs	per	pos-towards	1.4833333333333334	What cnts is your continue attach on someone you eventually believe in, like your current potus, who is clueless w/o a cause.....I mean you should have a little commonsense to come to that conclusion otherwise plunge head in toilet and pull the lever.	2011-10-08T01:50:00
zonly1	Steve Jobs	per	pos-towards	0.5577777777777779	What cnts is your continue attach on someone you eventually believe in, like your current potus, who is clueless w/o a cause.....I mean you should have a little commonsense to come to that conclusion otherwise plunge head in toilet and pull the lever.	2011-10-08T01:50:00
zonly1	toilet	fac	pos-towards	1.1566666666666672	What cnts is your continue attach on someone you eventually believe in, like your current potus, who is clueless w/o a cause.....I mean you should have a little commonsense to come to that conclusion otherwise plunge head in toilet and pull the lever.	2011-10-08T01:50:00
bigrebnc1775	Congress	org	neg-towards	-0.5	"I think we ought to suspend, perhaps, elections for Congress for two years" Beverly Perdue Democratic Governor N.C. 2011	2011-10-07T22:09:00
asterism	Barak Obama	per	neg-towards	-1.721111111111111	Before the Civil Rights legislation it was damn difficult for a working class student to attend college and obtain a degree in Mathematics.	2011-10-07T22:24:00
asterism	they	per	neg-towards	-1.8688888888888888	Now they are saying he's a coward and that he's self-loathing.	2011-10-07T22:36:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	neg-towards	-1.8688888888888888	Now they are saying he's a coward and that he's self-loathing.	2011-10-07T22:36:00
asterism	Progressives	gpe	neg-towards	-1.69	I'm not sure what comes next, but it seems the Progressives are just very uncomfortable with a black man with a black wife and black kids with black parents and black in-laws being a conservative.	2011-10-07T22:36:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	neg-towards	-1.69	I'm not sure what comes next, but it seems the Progressives are just very uncomfortable with a black man with a black wife and black kids with black parents and black in-laws being a conservative.	2011-10-07T22:36:00
asterism	Tom	per	neg-towards	-1.69	I'm not sure what comes next, but it seems the Progressives are just very uncomfortable with a black man with a black wife and black kids with black parents and black in-laws being a conservative.	2011-10-07T22:36:00
asterism	Rodney	per	neg-towards	-0.29777777777777814	With Romney we get government healthcare or government healthcare.	2011-10-07T22:44:00
asterism	stakeholders	per	neg-towards	-0.24333333333333362	Things have certainly worked out for the stakeholders of the Seminole Nation and they are responding to consumer demand.	2011-10-08T09:34:00
asterism	folks	per	pos-towards	1.4211111111111103	Some folks set a good example and inspired others.	2011-10-07T22:24:00
asterism	others	per	pos-towards	1.4211111111111103	Some folks set a good example and inspired others.	2011-10-07T22:24:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.506666666666666	He stuck to the basics his father taught him and has given that same advice for decades.	2011-10-07T22:24:00
asterism	Progressives	gpe	pos-towards	0.8300000000000001	The "progression" from the Progressives is funny.	2011-10-07T22:36:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.0555555555555554	Then they said that he was an Uncle Tom.	2011-10-07T22:36:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.4444444444444446	Now they are saying he's a coward and that he's self-loathing.	2011-10-07T22:36:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	2.0277777777777786	Can't have a black millionaire who actually believes in the structure that allowed him to achieve on his own merits.	2011-10-07T22:36:00
asterism	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	0.7211111111111119	With Cain we get a game changer on the economy and Obama gets to flounder with his race card taken away and without that race card he's got nothing.	2011-10-07T22:44:00
asterism	Barak Obama	per	pos-towards	0.7366666666666664	With Cain we get a game changer on the economy and Obama gets to flounder with his race card taken away and without that race card he's got nothing.	2011-10-07T22:44:00
The Infidel	Steve Jobs	per	neg-towards	-0.4844444444444451	I predicted that you damn libtards would do this to him too....	2011-10-07T23:04:00
The Infidel	Steve Jobs	per	neg-towards	-2.203333333333333	Nahh... nevermind, your too stupid to understand it all.	2011-10-07T23:29:00
The Infidel	Percy Julian	per	neg-towards	-1.7755555555555556	Hell, shut up and let us make this terrible mistake!	2011-10-07T23:31:00
The Infidel	Steve Jobs	per	neg-towards	-1.5422222222222217	just look at the way you idiots are tripping out.	2011-10-07T23:41:00
The Infidel	Percy Julian	per	neg-towards	-1.7755555555555556	let us make this huge mistake...	2011-10-07T23:41:00
The Infidel	person	per	neg-towards	-0.29777777777777814	because we all know every black person was an activist back then <img src="http://www.usmessageboard.com/images/smilies/clap2.gif"/>	2011-10-08T00:04:00
The Infidel	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	0.9855555555555551	Yep, He ran a f'in pizza parlor....	2011-10-07T23:04:00
The Infidel	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	0.20777777777777828	Herman Cain did his part <img src="http://www.usmessageboard.com/images/smilies/new/lame2.gif"/>	2011-10-07T23:29:00
The Infidel	Steve Jobs	per	pos-towards	1.094444444444444	Then why are you guys so scared of him...	2011-10-07T23:31:00
The Infidel	Lawrence O'Donnell Vs. Herman Cain	per	pos-towards	1.094444444444444	Then why are you guys so scared of him...	2011-10-07T23:31:00
The Infidel	Steve Jobs	per	pos-towards	1.6544444444444437	You all should be encouraging us.	2011-10-07T23:31:00
The Infidel	Percy Julian	per	pos-towards	1.6544444444444437	You all should be encouraging us.	2011-10-07T23:31:00
The Infidel	Steve Jobs	per	pos-towards	1.094444444444444	Well its obvious to me you guys can be scared of more than just one true conservative....	2011-10-07T23:41:00
The Infidel	Steve Jobs	per	pos-towards	1.413333333333333	just look at the way you idiots are tripping out.	2011-10-07T23:41:00
Mr.Nick	progressives	per	neg-towards	-2.405555555555556	Once again progressives are the racists who treat blacks as a collectivist union instead of individuals...	2011-10-08T00:58:00
Mr.Nick	individuals	per	neg-towards	-0.8033333333333328	Once again progressives are the racists who treat blacks as a collectivist union instead of individuals...	2011-10-08T00:58:00
Mr.Nick	who	per	neg-towards	-0.5777777777777775	Unlike or progressive friends who want to dictate and make demands...	2011-10-08T01:26:00
Mr.Nick	they	per	neg-towards	-0.21999999999999975	He became a good man while all the other progressive idiots (kids) are grabbing their balls talking shit stomping their feet while they occupy wall street.	2011-10-08T01:26:00
